VIV_SEL,HOGAR,ND_TIPO,BPCOD,R_SEL,BP1_1,BP1_2C,BP1_3C,BP1_4,BP1_5,BP1_6,BP1_7,BP1_8,BP1_20,BP1_23,BP1_31,BP1_35_1,BP1_35_2,BP1_35_3,BP1_35_4,BP1_35_5,BP1_35_6,BP1_35_7,BP1_35_8,BP1_35_9,BP1_35_10,BP1_35_11,BP1_35_99,BP1_36,BP1_37,BP1_38,FAC_DEL,DOM,EST,UPM
6,1,1,2,1,7,17,22,3,2,2,1,1,2,5,2,0,0,0,1,0,0,0,0,1,0,0,0,1,15000,0,125,2,178,7025
6,1,1,3,1,12,17,22,3,2,2,1,1,2,5,2,0,0,1,0,0,0,0,0,0,0,0,0,1,25000,0,125,2,178,7025
7,1,1,4,3,3,17,7,2,6,2,1,1,2,6,2,0,0,0,0,0,0,0,0,1,0,0,0,1,600,0,375,2,178,7025
7,1,2,4,3,5,17,7,2,6,2,2,1,2,6,2,0,0,0,0,0,0,0,0,1,0,0,0,1,200,0,375,2,178,7025
7,1,3,4,3,8,17,7,3,6,2,2,1,2,6,2,0,0,0,0,0,0,0,0,1,0,0,0,1,500,0,375,2,178,7025
12,1,1,8,1,1,17,22,2,2,1,2,2,2,6,2,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,125,2,178,7025
12,1,2,8,1,5,17,22,2,2,1,2,2,2,6,2,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,125,2,178,7025
12,1,3,8,1,8,17,22,3,2,1,2,2,2,6,2,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,125,2,178,7025
12,1,4,8,1,12,17,22,2,2,1,2,2,2,6,2,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,125,2,178,7025
16,1,1,11,2,4,17,22,1,2,2,1,2,2,4,2,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,375,2,178,7025
18,1,1,10,2,12,17,22,1,3,2,2,2,2,3,1,0,0,0,1,0,0,0,0,1,0,0,0,3,0,0,250,2,178,7025
19,1,1,4,2,8,9,15,2,6,2,2,1,2,4,2,0,0,0,0,0,0,0,1,0,0,0,0,1,300,0,250,2,178,7025
1,1,1,2,3,9,17,12,3,1,1,2,1,1,4,1,0,0,0,0,0,0,0,1,0,0,0,0,2,4000,2000,33,2,179,7026
1,1,2,2,3,12,17,7,1,1,1,1,1,2,1,2,0,1,0,0,0,0,0,0,0,0,0,0,2,1500,900,33,2,179,7026
3,1,1,8,2,1,17,12,1,3,1,1,2,2,6,2,1,0,0,1,0,0,0,0,1,0,0,0,3,0,0,66,2,179,7026
5,1,1,2,3,12,17,8,3,1,2,1,1,2,4,2,0,0,0,1,0,0,0,0,0,0,0,0,1,300,0,33,2,179,7026
6,1,1,2,2,2,17,12,3,1,2,1,1,2,3,2,0,1,0,0,0,1,0,1,1,0,0,0,1,9,0,33,2,179,7026
11,1,1,2,2,2,17,28,4,1,2,1,1,2,5,2,0,0,1,0,0,0,0,0,0,0,0,0,1,8000,0,33,2,179,7026
11,1,1,5,2,11,17,28,2,1,1,2,1,2,5,2,0,0,0,1,0,0,0,0,0,0,0,0,1,2000,0,66,2,179,7026
11,1,1,9,2,7,17,28,1,1,2,2,1,2,4,2,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,66,2,179,7026
14,1,1,2,2,12,17,12,3,1,2,1,1,2,7,2,0,0,1,0,0,0,0,0,0,0,0,0,1,1300,0,33,2,179,7026
19,1,1,4,2,10,17,7,3,6,2,2,1,2,6,2,0,0,0,1,0,0,0,0,0,0,0,0,1,2000,0,66,2,179,7026
3,1,1,2,2,5,17,6,4,1,2,1,1,2,4,2,0,0,0,0,0,0,0,0,0,1,0,0,1,3800,0,140,1,170,7027
3,1,1,4,2,7,17,7,3,6,2,2,1,2,5,2,0,0,1,0,0,0,0,0,0,0,0,0,3,100,0,280,1,170,7027
6,1,1,12,2,3,17,25,1,3,2,1,1,2,6,2,0,0,0,1,0,0,0,0,0,0,0,0,3,700,0,126,2,174,7029
7,1,1,1,1,2,12,1,3,2,1,1,1,2,5,2,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,63,2,174,7029
18,1,1,4,3,10,17,7,1,6,2,2,1,2,3,2,0,0,1,0,0,0,0,0,0,0,0,0,1,3500,0,189,2,174,7029
4,1,1,1,4,2,17,6,1,1,2,1,1,2,6,2,0,1,0,0,0,0,0,0,0,0,0,0,1,9999999,0,165,1,171,7030
4,1,1,2,4,1,17,6,3,1,2,1,1,2,7,1,0,1,0,0,0,0,0,0,0,0,0,0,1,3000,0,165,1,171,7030
4,1,1,4,4,11,17,7,2,6,2,2,1,2,4,1,0,0,0,0,0,0,0,0,0,1,0,0,3,1000,0,660,1,171,7030
3,1,1,4,1,9,17,6,2,1,2,2,2,1,4,2,0,0,0,1,0,0,0,0,0,0,0,0,1,60000,0,296,1,170,7031
8,1,1,3,5,2,17,17,9,2,2,1,1,2,6,2,0,0,0,1,0,0,0,0,1,0,0,0,1,600,0,108,2,173,7033
14,1,1,3,2,12,17,17,3,2,2,1,1,1,4,2,0,0,0,1,0,0,0,1,1,0,0,0,1,10000,0,108,2,173,7033
3,1,1,3,3,7,17,6,1,2,2,1,1,2,5,2,0,0,0,0,0,0,0,0,0,0,1,0,1,4000,0,138,1,171,7034
3,1,1,4,3,2,17,6,2,6,2,2,1,2,4,2,0,0,0,0,0,0,0,0,1,0,0,0,1,150,0,414,1,171,7034
4,1,1,7,1,10,17,6,2,3,2,1,1,2,9,2,0,0,0,0,0,0,0,0,1,0,0,0,4,17000,0,414,1,171,7034
5,1,1,2,1,9,17,6,4,1,2,1,1,2,4,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1000,0,138,1,171,7034
5,1,1,4,1,9,17,6,1,3,2,2,2,2,5,2,0,1,0,0,0,0,0,0,0,0,0,0,1,9999999,0,276,1,171,7034
3,1,1,4,1,10,15,25,2,6,2,2,2,2,1,2,0,0,1,0,0,0,0,0,0,0,0,0,1,2000,0,170,1,170,7035
16,1,1,4,3,9,17,7,2,6,2,2,1,2,8,2,0,0,0,0,0,0,0,1,0,0,0,0,1,300,0,236,2,174,7038
20,1,1,5,1,1,17,31,1,1,2,1,1,2,4,2,0,0,0,1,0,0,1,0,1,0,0,0,1,350,0,177,2,174,7038
23,2,1,7,1,8,17,31,1,4,2,1,1,2,6,2,0,0,1,0,0,0,0,0,0,0,0,0,1,700,0,59,2,174,7038
27,1,1,4,1,3,17,1,1,7,2,2,1,2,4,2,0,0,0,0,0,0,0,1,0,0,0,0,1,3000,0,177,2,174,7038
27,1,2,4,1,12,17,1,2,1,2,2,1,2,4,2,0,0,0,0,0,0,0,1,0,0,0,0,1,5000,0,177,2,174,7038
28,1,1,3,1,3,17,31,3,2,1,1,1,1,4,2,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,59,2,174,7038
28,1,2,3,1,5,17,31,3,2,1,1,1,2,6,2,0,0,1,0,0,0,0,0,0,0,0,0,1,5000,0,59,2,174,7038
31,1,1,6,1,5,17,12,9,8,2,1,1,2,9,2,0,0,1,0,0,0,0,0,0,0,0,0,1,2000,0,118,2,174,7038
33,1,1,4,6,1,17,7,2,6,2,2,1,2,6,2,0,1,0,1,0,1,0,0,0,0,0,0,1,1500,0,177,2,174,7038
35,1,1,4,1,2,17,31,3,9,2,2,2,2,7,2,0,0,0,0,0,0,0,0,1,0,0,0,1,5000,0,118,2,174,7038
4,1,1,2,1,9,17,6,1,1,2,1,1,2,6,2,0,0,0,0,0,0,0,0,1,0,0,0,1,1500,0,123,1,170,7040
3,1,1,3,4,10,17,6,2,2,1,1,1,1,4,2,1,1,1,0,0,0,0,0,0,0,0,0,1,5000,0,185,1,170,7041
4,1,1,3,1,1,17,6,3,2,2,1,1,2,4,2,0,1,1,1,0,0,0,0,0,0,0,0,1,8000,0,185,1,170,7041
4,1,1,7,1,12,17,6,2,8,2,1,1,2,9,2,0,1,1,1,0,0,0,0,0,0,0,0,1,1000,0,185,1,170,7041
4,1,1,9,1,1,17,6,2,2,2,1,1,2,1,2,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,185,1,170,7041
4,1,1,12,1,8,17,6,1,2,2,2,1,2,1,2,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,185,1,170,7041
4,1,2,9,1,2,17,6,2,2,2,2,2,2,1,2,0,1,1,1,0,0,0,0,1,0,0,0,3,0,0,185,1,170,7041
4,1,2,12,1,8,17,6,1,2,2,1,1,2,1,2,1,0,0,0,0,0,0,0,1,0,0,0,3,0,0,185,1,170,7041
4,1,3,9,1,2,17,6,2,2,2,2,2,2,1,2,1,0,1,1,0,0,0,0,1,0,0,0,3,0,0,185,1,170,7041
4,1,3,12,1,9,17,6,1,2,2,2,1,2,1,2,1,0,1,0,0,0,0,0,1,0,0,0,3,400,0,185,1,170,7041
4,1,4,9,1,3,17,6,2,2,2,2,2,2,1,2,1,0,1,0,0,0,0,0,1,0,0,0,3,0,600,185,1,170,7041
5,1,1,2,1,10,17,19,2,3,2,1,1,2,6,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1000,0,103,2,178,7042
20,1,1,2,1,4,17,3,2,1,2,1,1,2,4,2,0,0,0,0,0,0,0,0,1,0,0,0,1,2500,0,103,2,178,7042
7,1,1,9,1,3,17,12,3,2,2,1,1,2,9,2,0,0,0,0,0,0,0,0,0,0,0,1,5,8569,381,202,2,178,7043
8,1,1,8,1,8,17,12,1,2,1,2,1,2,6,2,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,101,2,178,7043
11,1,1,6,1,10,9,999,9,4,2,1,1,2,6,2,0,0,0,0,0,0,0,1,0,0,0,0,1,1000,0,505,2,178,7043
3,1,1,2,2,6,17,6,2,1,2,1,1,2,4,2,0,0,0,0,0,0,0,0,1,0,0,0,3,1500,0,123,1,171,7045
3,1,1,2,2,3,17,17,1,1,1,2,1,2,6,2,0,0,0,0,0,0,0,0,0,1,0,0,1,400,0,57,2,174,7046
3,1,2,2,2,5,17,17,1,1,1,2,1,2,6,2,0,0,0,1,0,0,0,0,0,0,0,0,1,300,0,57,2,174,7046
4,1,1,4,1,2,17,12,2,1,2,1,1,2,6,2,0,0,0,1,0,0,0,0,1,0,0,0,1,22000,1500,171,2,174,7046
5,1,1,9,2,3,17,17,2,1,2,2,1,2,6,2,1,0,0,1,0,1,0,0,0,0,0,0,3,0,0,228,2,174,7046
1,1,1,8,1,1,17,30,3,2,2,1,1,1,4,2,0,0,0,1,0,0,0,0,0,0,0,0,1,10000,0,302,2,178,7047
5,1,1,4,3,11,17,6,4,6,2,1,1,2,6,2,0,0,0,0,0,0,0,0,0,0,1,0,1,1700,0,604,2,178,7047
5,1,2,4,3,12,17,30,4,6,2,1,1,2,6,2,0,0,0,0,0,0,0,0,1,0,0,0,1,500,0,604,2,178,7047
5,1,3,4,3,12,17,6,4,6,2,1,1,2,6,2,0,0,0,0,0,0,0,0,1,0,0,0,1,1300,0,604,2,178,7047
19,1,1,10,1,5,17,30,2,1,2,2,1,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,5000,0,151,2,178,7047
20,1,1,4,3,9,17,6,2,1,2,1,1,2,6,2,0,0,0,1,0,0,0,0,0,0,0,0,3,3000,0,453,2,178,7047
5,1,1,2,1,4,17,6,2,1,2,1,1,1,4,2,0,0,0,0,0,0,0,0,0,1,0,0,1,4000,0,146,1,171,7048
5,1,1,4,1,9,17,6,2,5,2,1,1,2,4,2,0,0,0,0,0,0,0,0,1,0,0,0,3,600,0,146,1,171,7048
5,1,2,2,1,10,17,6,2,1,2,1,1,2,8,2,0,0,0,0,0,0,0,0,0,0,1,0,1,3000,0,146,1,171,7048
1,1,1,1,1,12,17,6,1,5,2,1,1,1,4,2,0,1,0,0,0,0,0,0,0,0,0,0,1,65000,0,195,1,170,7049
2,1,1,3,5,7,17,6,3,2,2,1,1,2,5,2,1,0,0,0,0,0,0,0,0,0,0,0,1,9999999,0,195,1,170,7049
5,1,1,4,1,5,17,6,3,1,2,1,1,2,1,2,0,0,0,0,0,0,0,0,1,0,0,0,3,2000,1000,103,2,178,7050
5,1,2,4,1,9,17,4,3,5,2,1,1,1,4,2,0,0,1,0,0,0,0,0,0,0,0,0,3,500,0,103,2,178,7050
5,1,3,4,1,11,17,4,2,5,2,1,1,2,4,2,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,103,2,178,7050
12,1,1,10,4,7,17,4,3,1,2,2,1,2,4,2,0,0,0,0,0,0,1,0,0,0,0,0,1,150,0,412,2,178,7050
20,1,1,2,2,7,17,4,4,1,2,1,1,2,4,2,0,0,0,0,0,0,0,0,0,1,0,0,1,2500,0,103,2,178,7050
20,1,1,4,2,5,17,6,2,1,2,2,1,2,4,2,0,0,0,0,0,0,0,0,1,0,0,0,2,1200,0,412,2,178,7050
20,1,1,6,2,6,17,6,2,5,2,1,1,2,4,2,0,0,0,0,0,0,0,1,0,0,0,0,1,3600,0,412,2,178,7050
25,1,1,10,1,1,17,4,3,4,2,1,1,2,3,2,0,0,0,0,0,0,1,0,0,0,0,0,5,8569,381,309,2,178,7050
32,1,1,3,5,9,17,4,2,2,1,2,1,1,4,2,0,0,0,0,0,0,0,0,0,0,1,0,1,10000,0,103,2,178,7050
5,1,1,4,3,6,17,6,1,1,2,2,1,1,4,2,0,0,1,0,0,0,0,0,0,0,0,0,1,1000,0,552,1,170,7052
5,1,1,12,3,6,17,6,1,1,2,2,1,1,4,2,0,0,1,0,0,0,0,0,0,0,0,0,3,9999999,4800,552,1,170,7052
2,1,1,2,1,2,17,6,4,1,2,1,1,2,4,2,0,0,0,0,0,0,0,0,1,0,0,0,1,5000,0,128,1,171,7053
5,1,1,2,1,9,17,6,3,1,2,1,1,2,2,2,0,0,0,0,0,0,0,0,1,0,0,0,1,4000,0,101,1,170,7054
5,1,1,8,1,9,17,6,2,2,1,1,2,2,6,2,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,202,1,170,7054
5,1,1,4,1,3,17,30,3,6,2,2,1,2,4,2,0,0,0,0,0,0,0,0,0,1,0,0,1,2000,0,948,1,178,7055
1,1,1,4,1,12,27,27,4,7,2,1,1,2,6,2,0,0,0,0,0,0,0,0,1,0,0,0,3,20000,0,1509,1,178,7056
2,1,1,4,2,1,17,29,1,6,2,1,1,2,4,2,0,0,0,0,0,0,0,0,1,0,0,0,1,9999999,0,140,2,175,7057
2,1,2,4,2,11,17,7,1,6,2,2,1,2,4,2,0,0,0,0,0,0,0,0,0,0,1,0,5,8569,381,140,2,175,7057
3,1,1,2,4,6,17,29,3,1,2,1,1,2,3,2,0,0,0,0,0,0,0,0,1,0,0,0,1,2000,0,70,2,175,7057
3,1,1,3,4,1,17,29,3,2,2,1,1,1,4,2,0,0,0,1,0,0,0,0,0,0,0,0,1,25000,0,70,2,175,7057
4,1,1,8,2,10,17,31,2,2,1,1,1,2,6,2,0,0,0,0,0,0,0,0,1,0,0,0,1,20000,0,210,2,179,7058
15,1,1,4,2,7,17,7,3,6,2,1,1,1,4,2,0,0,1,0,0,0,0,0,0,0,0,0,1,3000,0,84,2,179,7058
15,1,2,4,2,1,17,7,3,4,2,2,1,2,4,2,0,0,1,0,0,0,0,1,0,0,0,0,1,1500,0,84,2,179,7058
18,1,1,8,3,1,17,12,2,2,1,2,2,2,6,2,1,0,0,0,0,0,0,0,1,0,0,0,5,8569,381,126,2,179,7058
19,1,1,4,2,8,17,7,3,6,2,1,1,2,6,2,0,0,0,0,0,0,0,1,0,0,0,0,1,1000,0,84,2,179,7058
2,1,1,4,2,3,17,6,2,1,2,2,1,2,4,1,0,0,0,0,0,0,0,1,0,0,0,0,1,300,0,196,1,171,7059
2,1,1,8,2,2,17,6,2,2,1,2,1,2,4,2,0,0,0,1,0,0,0,0,0,0,0,0,5,8569,381,196,1,171,7059
2,1,1,10,2,11,17,6,2,5,2,1,1,1,4,2,0,0,0,1,0,0,0,0,0,0,0,0,2,4000,3000,196,1,171,7059
2,1,2,4,2,9,17,6,2,1,2,2,1,2,4,2,0,0,0,0,0,0,0,1,0,0,0,0,1,2000,0,196,1,171,7059
2,1,2,8,2,5,17,6,3,2,1,2,1,2,4,2,0,0,0,1,0,0,0,0,0,0,0,0,5,8569,381,196,1,171,7059
2,1,3,8,2,11,17,6,2,2,1,2,1,2,4,2,1,0,0,0,0,0,0,0,0,0,0,0,5,8569,381,196,1,171,7059
3,1,1,4,1,11,17,6,2,1,2,2,1,2,7,2,0,0,0,1,0,0,0,0,0,0,0,0,1,2000,0,196,1,171,7059
5,1,1,1,1,9,17,6,3,1,2,1,1,1,4,2,0,0,0,0,0,0,0,0,0,1,0,0,1,10000,0,98,1,171,7059
5,1,1,2,1,9,17,6,3,1,2,1,1,2,4,2,0,0,0,0,0,0,0,1,0,0,0,0,1,3000,0,98,1,171,7059
5,1,1,8,1,4,17,6,3,2,1,2,1,2,6,2,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,196,1,171,7059
5,1,1,9,1,10,17,6,1,1,2,2,1,2,4,2,0,0,0,1,0,0,0,0,0,0,0,0,5,8569,381,196,1,171,7059
5,1,1,10,1,11,17,6,2,1,2,2,1,1,4,2,0,0,0,0,0,0,0,0,0,1,0,0,2,0,9999999,196,1,171,7059
4,1,1,3,3,2,21,114,2,2,2,1,1,2,6,2,0,0,0,1,0,0,0,0,0,0,0,0,3,2000,0,213,2,177,7061
5,1,1,4,2,3,17,30,1,6,2,2,1,2,4,2,0,0,0,1,0,0,0,0,0,0,0,0,1,300,0,426,2,177,7061
12,1,1,1,1,6,17,22,3,1,2,1,1,1,4,2,0,0,0,1,0,0,0,0,0,0,0,0,1,5000,0,213,2,177,7061
12,1,1,8,1,1,17,22,2,2,2,1,1,2,9,2,0,0,0,1,0,0,0,0,0,0,0,0,1,1800,0,426,2,177,7061
15,1,1,1,1,6,17,22,3,1,2,1,1,2,9,2,0,0,0,0,0,0,0,0,0,1,0,0,1,20000,0,213,2,177,7061
15,1,1,5,1,5,17,22,1,5,2,1,1,1,4,2,0,0,0,0,0,0,0,1,0,0,0,0,1,7000,0,426,2,177,7061
18,1,1,10,1,10,17,7,1,1,2,2,1,2,6,2,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,195,2,177,7062
3,1,1,4,3,8,17,8,1,6,2,2,1,2,4,2,0,0,0,0,0,0,0,0,0,0,1,0,1,100,0,248,2,174,7063
7,1,1,3,1,1,17,24,2,2,1,1,1,2,1,2,0,0,0,0,0,0,0,0,1,0,0,0,1,10000,0,62,2,174,7063
9,1,1,8,2,1,17,24,3,2,1,1,2,2,4,2,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,124,2,174,7063
9,1,2,8,2,7,17,24,3,2,1,1,2,2,4,2,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,124,2,174,7063
10,1,1,3,2,1,17,24,2,2,2,1,1,2,3,2,0,1,0,1,0,0,0,0,1,0,0,0,3,500,0,62,2,174,7063
10,1,2,3,2,3,17,24,2,2,2,1,1,2,4,2,0,1,0,1,0,0,0,0,0,0,0,0,1,1000,0,62,2,174,7063
10,1,3,3,2,5,17,24,3,2,2,1,1,1,4,2,0,1,1,1,0,0,0,0,0,0,0,0,1,1000,0,62,2,174,7063
10,1,4,3,2,9,17,24,3,2,2,1,1,1,4,2,0,1,1,1,0,0,0,0,0,0,0,0,1,1200,0,62,2,174,7063
16,1,1,6,1,3,17,24,1,2,2,1,1,2,6,2,0,0,0,1,0,0,0,1,0,0,0,0,3,0,0,186,2,174,7063
16,1,1,8,1,2,17,24,1,2,1,2,2,2,6,2,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,186,2,174,7063
20,1,1,8,2,5,17,24,1,2,1,2,2,2,2,2,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,124,2,174,7063
5,1,1,2,3,7,17,6,1,1,2,1,1,2,6,2,0,0,0,0,0,0,0,1,0,0,0,0,1,4500,0,109,2,178,7065
10,1,1,9,1,10,17,2,4,2,2,1,1,1,4,2,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,327,2,178,7065
16,1,1,3,3,12,17,2,4,2,2,1,1,2,3,2,0,0,0,0,0,0,0,0,1,0,0,0,1,1500,0,109,2,178,7065
22,1,1,7,2,4,17,2,2,4,2,1,1,2,4,2,0,0,0,0,0,0,0,0,0,0,1,0,1,1000,0,218,2,178,7065
31,1,1,8,1,10,17,2,2,2,1,1,2,2,1,2,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,545,2,178,7065
35,1,1,8,1,5,17,2,2,2,1,1,2,2,3,2,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,327,2,178,7065
5,1,1,10,1,2,17,26,1,3,2,2,1,1,4,2,0,0,0,1,0,0,0,0,0,0,0,0,2,0,10000,121,2,178,7066
9,1,1,5,1,10,17,29,2,4,1,2,1,2,6,2,0,0,0,0,0,0,0,0,1,0,0,0,1,1000,0,363,2,178,7066
16,1,1,3,3,11,17,26,4,2,1,1,1,1,4,1,0,0,0,1,0,0,0,0,0,0,0,0,1,3000,0,121,2,178,7066
20,1,1,2,6,10,17,6,1,4,2,1,1,2,6,2,0,0,1,0,0,0,0,0,0,0,0,0,1,600,0,121,2,178,7066
20,2,1,4,2,7,17,6,2,5,2,1,1,2,3,2,0,0,0,1,0,0,0,0,0,0,0,0,3,100,0,242,2,178,7066
5,1,1,3,1,10,17,12,1,2,1,1,2,2,6,2,0,0,0,0,0,0,0,0,0,0,1,0,1,2500,0,121,2,178,7067
5,1,1,6,1,6,17,12,9,4,2,1,1,2,6,2,0,0,0,0,0,0,0,0,0,0,1,0,1,3000,0,121,2,178,7067
5,1,2,3,1,12,17,12,2,2,1,1,2,2,6,2,0,0,0,0,0,0,0,0,0,0,1,0,1,1000,0,121,2,178,7067
6,1,1,3,2,12,17,12,3,2,2,1,1,1,4,2,0,0,1,0,0,0,0,0,0,0,0,0,1,15000,1000,121,2,178,7067
6,1,1,5,2,11,17,12,2,3,1,2,2,2,4,2,0,0,1,0,0,0,0,0,0,0,0,0,1,800,0,484,2,178,7067
9,1,1,3,1,12,17,12,1,2,1,1,1,2,1,1,0,0,0,1,0,0,0,0,1,0,0,0,2,3000,200,121,2,178,7067
10,1,1,3,1,11,17,12,4,2,2,1,1,2,5,2,0,0,0,1,1,0,0,0,0,0,0,0,1,1500,0,121,2,178,7067
4,1,1,3,2,2,17,6,1,2,2,1,1,1,4,2,0,0,0,0,0,1,0,0,0,0,0,0,3,3000,0,213,1,170,7069
4,1,1,12,2,3,17,6,1,1,2,2,1,2,4,2,0,0,0,1,0,1,0,0,0,0,0,0,3,0,0,426,1,170,7069
4,1,2,12,2,12,17,6,3,6,2,2,1,2,4,2,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,426,1,170,7069
4,1,1,3,2,9,17,3,2,2,2,1,1,2,7,2,0,0,0,1,0,0,0,0,0,0,0,0,1,1000,0,67,2,174,7071
7,4,1,2,1,7,17,3,2,1,2,1,1,2,4,2,0,0,1,0,0,0,0,0,0,0,0,0,1,3500,0,67,2,174,7071
8,1,1,10,1,3,17,3,3,1,2,2,1,2,5,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2000,67,2,174,7071
9,1,1,9,3,12,17,3,3,1,2,1,1,2,4,2,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,268,2,174,7071
11,1,1,8,1,9,30,174,3,1,1,2,1,1,4,2,0,0,1,0,0,0,0,0,0,0,0,0,1,2000,0,67,2,174,7071
11,1,1,10,1,9,30,174,3,2,2,2,1,1,4,2,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,67,2,174,7071
12,1,1,8,1,4,17,3,1,2,1,1,1,2,9,2,0,0,0,1,0,0,0,0,0,0,0,0,5,8569,381,201,2,174,7071
14,1,1,8,6,5,17,6,3,1,1,2,2,2,5,2,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,402,2,174,7071
16,1,1,2,3,5,17,6,3,1,2,1,1,2,7,2,0,1,0,0,0,0,0,0,0,0,0,0,1,9999999,0,67,2,174,7071
16,1,1,3,3,9,17,3,2,2,2,1,1,1,4,2,0,1,0,0,0,0,0,0,0,0,0,0,1,9999999,0,67,2,174,7071
17,1,1,3,1,6,17,3,4,2,2,1,1,1,4,2,0,0,0,0,0,0,0,0,1,0,0,0,1,1400,0,67,2,174,7071
20,1,1,8,2,9,17,3,2,2,1,1,2,1,4,2,0,0,0,0,0,0,0,0,1,0,0,0,1,1000000,9999999,134,2,174,7071
1,1,1,4,2,6,17,31,3,1,2,1,1,2,1,2,0,0,0,0,0,0,0,1,0,0,0,0,1,15000,0,154,2,175,7072
7,1,1,8,1,7,17,31,2,2,1,1,2,2,6,2,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,154,2,175,7072
7,1,2,8,1,10,17,31,2,2,2,1,1,2,6,2,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,154,2,175,7072
10,1,1,3,3,5,17,31,3,2,2,1,1,2,7,2,0,0,0,1,0,1,0,1,1,0,0,0,3,3000,0,77,2,175,7072
11,1,1,6,1,11,17,7,1,4,2,1,1,1,4,2,0,0,0,1,0,0,0,0,0,0,0,0,1,26000,0,77,2,175,7072
13,1,1,6,1,1,17,31,9,8,2,1,1,2,5,2,0,0,0,1,0,0,0,0,0,0,0,0,5,8569,381,154,2,175,7072
14,1,1,4,3,12,17,7,3,6,2,2,1,2,4,2,0,0,1,1,0,0,0,0,0,0,0,0,1,1500,0,308,2,175,7072
14,1,2,4,3,12,17,7,2,7,2,2,1,2,4,2,0,0,1,1,0,0,0,0,0,0,0,0,1,200,0,308,2,175,7072
16,1,1,7,2,12,17,31,1,2,2,1,1,2,5,2,0,0,0,1,0,0,0,0,0,0,0,0,1,3800,0,154,2,175,7072
18,1,1,2,2,4,12,36,3,1,2,1,1,2,5,2,0,1,0,1,0,0,0,0,0,0,0,0,1,5000,0,77,2,175,7072
19,1,1,2,3,1,17,71,2,1,1,2,1,2,7,2,0,0,0,0,0,0,0,0,0,0,1,0,1,500,0,77,2,175,7072
19,1,1,4,3,4,17,14,2,1,2,2,1,1,4,1,0,0,0,1,0,0,0,0,0,0,0,0,1,30000,0,231,2,175,7072
19,1,1,5,3,7,17,71,9,4,2,1,1,2,6,2,0,0,0,0,0,0,0,0,0,0,1,0,1,25000,0,231,2,175,7072
19,1,1,9,3,9,17,31,3,1,2,1,1,2,6,2,0,0,0,0,0,0,0,0,0,0,1,0,1,2000,0,231,2,175,7072
19,1,2,2,3,12,17,71,2,1,1,2,1,2,7,2,0,0,0,0,0,0,0,0,0,0,1,0,1,5000,0,77,2,175,7072
19,1,2,4,3,6,17,18,1,1,2,1,1,2,6,2,0,0,0,0,0,0,0,0,0,0,1,0,1,3000,0,231,2,175,7072
19,1,3,4,3,9,17,11,1,1,2,1,1,2,1,2,0,0,0,0,0,0,0,0,0,0,1,0,1,1800,0,231,2,175,7072
19,1,4,4,3,12,17,7,1,5,2,2,1,2,6,2,0,0,0,0,0,0,0,0,0,0,1,0,1,200,350,231,2,175,7072
5,1,1,2,1,9,17,6,2,1,2,1,1,2,4,2,0,0,0,1,0,0,0,0,0,0,0,0,1,1000,0,154,1,170,7073
4,1,1,5,3,9,17,7,3,3,2,1,1,2,9,2,0,0,0,0,0,0,0,0,0,0,1,0,4,3000,0,496,1,170,7074
4,1,1,6,3,9,17,6,1,9,2,1,1,2,9,1,0,0,0,0,0,0,0,0,1,0,0,0,1,9999999,0,496,1,170,7074
1,1,1,2,2,9,17,6,3,1,2,1,1,2,4,2,0,0,0,0,0,0,0,0,0,0,0,1,1,9999999,0,113,1,170,7076
